"","sector","district","ds","psu","ssu","hhuno","no_of_h_h","finalweight","sno1","Fzy_Housing_struc","Fzy_wall","Fzy_floor","Fzy_roof","Fzy_room","floorAre2","Fzy_Fl_area","Fzy_ownership","Fzy_elec","Fzy_safedw","Fzy_cookF","Fzy_toiTp","Fzy_housing_satis","Fzy_Housing_adq","Fzy_radio","Fzy_tv","Fzy_washmach","Fzy_refrig","Fzy_cooker","Fzy_fan","Fzy_tel_land","Fzy_mobile","Fzy_comp_des","Fzy_laptop","Fzy_mo_cycle","Fzy_threw","Fzy_bus","Fzy_clodq","Fzy_closaty","Fzy_buyclot"
"594","Rural","Badulla",39,130,4,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"595","Rural","Badulla",39,130,5,1,1,288.8627468,4,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"596","Rural","Badulla",39,130,6,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.80000001,3,0.33333334,0,0,0,1,0,0.5,0.66666669,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.25,0.75
"597","Rural","Badulla",39,130,7,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.5,0.75
"598","Rural","Badulla",39,130,8,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.5,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0.25,0.75
"599","Rural","Badulla",39,130,9,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"600","Rural","Badulla",39,130,10,1,1,288.8627468,3,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0.25,0.75
"601","Rural","Badulla",39,131,1,1,1,278.9019625,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0.5,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0.5
"602","Rural","Badulla",39,131,2,1,1,278.9019625,1,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0.25,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"603","Rural","Badulla",39,131,3,1,1,278.9019625,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,0,0,0.25,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0.25,0.75
"604","Rural","Badulla",39,131,4,1,1,278.9019625,1,0,"Permanent","Permanent","Permanent",0.80000001,4,0,0,0,0,1,0,0.5,0.33333334,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"605","Rural","Badulla",39,131,5,1,1,278.9019625,1,0.5,"Permanent","Permanent","Permanent",1,1,1,0.25,0,1,1,0,0.75,0.66666669,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"606","Rural","Badulla",39,131,6,1,1,278.9019625,1,0.5,"Permanent","Permanent","Permanent",1,1,1,0.25,0,1,1,0,0.5,0.66666669,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5,0.75
"607","Rural","Badulla",39,131,7,1,1,278.9019625,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0.25,0.75
"608","Rural","Badulla",39,131,8,1,1,278.9019625,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,0.33333334,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.75,0.75
"609","Rural","Badulla",39,131,9,1,1,278.9019625,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.25,0.75
"610","Rural","Badulla",39,131,10,1,1,278.9019625,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,0,0,0.75,0.33333334,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0.75
"611","Rural","Badulla",39,133,1,1,1,285.5802156,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"612","Rural","Badulla",39,133,2,1,1,285.5802156,1,0,"Permanent","Semi permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.25,0.33333334,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"613","Rural","Badulla",39,133,3,1,1,285.5802156,2,1,"Semi permanent","Semi permanent","Permanent",1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"614","Rural","Badulla",39,133,4,1,1,285.5802156,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0.75
"615","Rural","Badulla",39,133,5,1,1,285.5802156,1,1,"Semi permanent","Semi permanent","Permanent",1,1,1,0,0,0,1,0,0.75,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"616","Rural","Badulla",39,133,6,1,1,285.5802156,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.25,0.33333334,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0.25,0.75
"617","Rural","Badulla",39,133,7,1,1,285.5802156,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0.25,0.33333334,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.25,0.75
"618","Rural","Badulla",39,133,8,1,1,285.5802156,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0.5,0.75
"619","Rural","Badulla",39,133,9,1,1,285.5802156,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0.5,0.75
"620","Rural","Badulla",39,133,10,1,1,285.5802156,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0.5,0.33333334,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0.5,0.75
"621","Rural","Badulla",42,135,1,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,1,0.25,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"622","Rural","Badulla",42,135,2,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0.25,0.75
"623","Rural","Badulla",42,135,3,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0.33333334,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0.25,0.75
"624","Rural","Badulla",42,135,4,1,1,288.8627468,2,1,"Semi permanent","Permanent","Permanent",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25,1
"625","Rural","Badulla",42,135,5,1,1,288.8627468,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0.25,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0.25,0.75
"626","Rural","Badulla",42,135,6,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0.25,0,1,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,1
"627","Rural","Badulla",42,135,7,1,1,288.8627468,2,0,"Semi permanent","Permanent","Permanent",0.80000001,3,0.33333334,0,0,1,1,0,0.5,0.33333334,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.75,1
"628","Rural","Badulla",42,135,8,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,1,1,0,0.5,0.33333334,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0.5,0.75
"629","Rural","Badulla",42,135,9,1,1,288.8627468,2,1,"Semi permanent","Semi permanent","Permanent",1,1,1,0,0,1,1,0,0.75,0.66666669,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"630","Rural","Badulla",42,135,10,1,1,288.8627468,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.5,0.33333334,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"631","Rural","Moneragala",6,1,1,1,1,292.792539,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0.5,0.75
"632","Rural","Moneragala",6,1,2,1,1,292.792539,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0.25,0.75
"633","Rural","Moneragala",6,1,3,1,1,292.792539,1,0,"Semi permanent","Semi permanent","Permanent",0.80000001,1,1,0,1,0,1,1,0.75,0.66666669,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
"634","Rural","Moneragala",6,1,4,1,1,292.792539,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0.25,0.75
"635","Rural","Moneragala",6,1,6,1,1,292.792539,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0.5,0.75
"636","Rural","Moneragala",6,1,7,1,1,292.792539,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.25,1
"637","Rural","Moneragala",6,1,8,1,1,292.792539,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0.5,0.75
"638","Rural","Moneragala",6,1,9,1,1,292.792539,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0.25,0.75
"639","Rural","Moneragala",6,1,10,1,1,292.792539,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.25,0.75
"640","Rural","Moneragala",6,2,1,1,1,332.7187943,3,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.75,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"641","Rural","Moneragala",6,2,2,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,1,0.75,0.66666669,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,1
"642","Rural","Moneragala",6,2,3,1,1,332.7187943,1,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.25,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0.25,0.75
"643","Rural","Moneragala",6,2,4,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0.5,0,0,1,0,0.5,0.33333334,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"644","Rural","Moneragala",6,2,5,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.40000001,2,0.66666669,0,0,0,0,0,0.25,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0.25,0.75
"645","Rural","Moneragala",6,2,6,1,1,332.7187943,1,0,"Permanent","Permanent","Permanent",0.80000001,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"646","Rural","Moneragala",6,2,7,1,1,332.7187943,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0.25,0.75
"647","Rural","Moneragala",6,2,8,1,1,332.7187943,1,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0,0,0,1,0,0.25,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0.75
"648","Rural","Moneragala",6,2,9,1,1,332.7187943,2,0,"Semi permanent","Semi permanent","Permanent",1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,0.75
"649","Rural","Moneragala",6,2,10,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0.25,0.5
"650","Rural","Moneragala",6,3,1,1,1,269.5443397,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.25,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.25,0.75
"651","Rural","Moneragala",6,3,2,1,1,269.5443397,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,1,0,0,1,0,0.5,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,0.75
"652","Rural","Moneragala",6,3,3,1,1,269.5443397,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0.25,0.75
"653","Rural","Moneragala",6,3,4,1,1,269.5443397,2,0,"Permanent","Permanent","Permanent",0.60000002,1,1,0.5,0,0,1,0,0.75,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"654","Rural","Moneragala",6,3,5,1,1,269.5443397,2,0,"Permanent","Permanent","Permanent",0.2,2,0.66666669,0.5,0,0,1,0,0.25,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"655","Rural","Moneragala",6,3,6,1,1,269.5443397,2,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"656","Rural","Moneragala",6,3,7,1,1,269.5443397,2,0,"Permanent","Permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,0.75,0.33333334,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"657","Rural","Moneragala",6,3,8,1,1,269.5443397,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"658","Rural","Moneragala",6,3,9,1,1,269.5443397,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"659","Rural","Moneragala",6,3,10,1,1,269.5443397,3,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0.25,0.5
"660","Rural","Moneragala",9,4,1,1,1,362.1429053,1,0,"Permanent","Permanent","Permanent",0,4,0,0,0,1,1,0,0.75,0.66666669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75
"661","Rural","Moneragala",9,4,2,1,1,362.1429053,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.25,0.75
"662","Rural","Moneragala",9,4,3,1,1,362.1429053,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,0,0,1,0,0.25,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"663","Rural","Moneragala",9,4,4,1,1,362.1429053,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,1,0,0,0.25,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0.25,0.75
"664","Rural","Moneragala",9,4,5,1,1,362.1429053,1,0,"Semi permanent","Semi permanent","Permanent",0.60000002,2,0.66666669,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,1
"665","Rural","Moneragala",9,4,6,1,1,362.1429053,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0.25,0.75
"666","Rural","Moneragala",9,4,8,1,1,362.1429053,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0.25,0.75
"667","Rural","Moneragala",9,4,9,1,1,362.1429053,1,0,"Permanent","Permanent","Permanent",0.2,3,0.33333334,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
"668","Rural","Moneragala",9,4,10,1,1,362.1429053,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0.5,0.75
"669","Rural","Moneragala",9,5,1,1,1,329.0219188,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.25,0.75
"670","Rural","Moneragala",9,5,2,1,1,329.0219188,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0.5,0,0,1,0,0.5,0.33333334,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0.5,0.75
"671","Rural","Moneragala",9,5,3,1,1,329.0219188,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0.75,0.75
"672","Rural","Moneragala",9,5,4,1,1,329.0219188,1,1,"Semi permanent","Semi permanent","Permanent",1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1
"673","Rural","Moneragala",9,5,5,1,1,329.0219188,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,1,1,0,0.25,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0.25,0.75
"674","Rural","Moneragala",9,5,6,1,1,329.0219188,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0.5,0.75
"675","Rural","Moneragala",9,5,7,1,1,329.0219188,1,0,"Permanent","Permanent","Permanent",0,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0.25,0.5
"676","Rural","Moneragala",9,5,8,1,1,329.0219188,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0.25,0,0,1,0,0.25,0.33333334,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0.25,0.75
"677","Rural","Moneragala",9,5,9,1,1,329.0219188,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.25,0.33333334,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,0.75
"678","Rural","Moneragala",9,5,10,1,1,329.0219188,2,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.5,0.75
"679","Rural","Moneragala",9,6,1,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.25,0.75
"680","Rural","Moneragala",9,6,2,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.5,0.66666669,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"681","Rural","Moneragala",9,6,3,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0.33333334,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0.5,0.75
"682","Rural","Moneragala",9,6,4,1,1,332.7187943,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0.25,0,0,1,0,0.5,0.33333334,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"683","Rural","Moneragala",9,6,5,1,1,332.7187943,1,0,"Permanent","Permanent","Permanent",0.2,1,1,0,0,0,1,0,0.25,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.25,0.75
"684","Rural","Moneragala",9,6,6,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0.75,0.75
"685","Rural","Moneragala",9,6,7,1,1,332.7187943,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,1,0.75,0.66666669,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0.5,0.75
"686","Rural","Moneragala",9,6,8,1,1,332.7187943,2,0,"Permanent","Semi permanent","Permanent",0.80000001,2,0.66666669,0,0,0,1,0,0.75,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0.75,0.75
"687","Rural","Moneragala",9,6,9,1,1,332.7187943,1,0,"Permanent","Semi permanent","Permanent",0.40000001,2,0.66666669,0,0,0,1,0,0.5,0.66666669,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"688","Rural","Moneragala",9,6,10,1,1,332.7187943,2,0,"Permanent","Permanent","Permanent",0.80000001,2,0.66666669,0.25,0,0,1,0,0.5,0.66666669,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0.75,0.75
"689","Rural","Moneragala",9,7,1,1,1,312.5540189,3,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0.33333334,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"690","Rural","Moneragala",9,7,2,1,1,312.5540189,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0.5,0.75
"691","Rural","Moneragala",9,7,3,1,1,312.5540189,1,0,"Permanent","Semi permanent","Permanent",0.40000001,3,0.33333334,0,0,1,1,0,0.5,0.66666669,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"692","Rural","Moneragala",9,7,4,1,1,312.5540189,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.5,0.75
"693","Rural","Moneragala",9,7,5,1,1,312.5540189,2,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.25,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0.25,0.75
"694","Rural","Moneragala",9,7,6,1,1,312.5540189,1,0,"Permanent","Semi permanent","Permanent",0.40000001,4,0,0,1,1,1,1,0.75,0.66666669,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.5,0.75
"695","Rural","Moneragala",9,7,7,1,1,312.5540189,2,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0.5,0,0,1,0,0.25,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0.25,0.75
"696","Rural","Moneragala",9,7,8,1,1,312.5540189,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0,0,0,1,0,0.5,0.33333334,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0.25,0.75
"697","Rural","Moneragala",9,7,9,1,1,312.5540189,2,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.5,0.75
"698","Rural","Moneragala",9,7,10,1,1,312.5540189,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.5,0.75
"699","Rural","Moneragala",12,8,1,1,1,320.395876,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,1,0.75,0.66666669,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,0.75
"700","Rural","Moneragala",12,8,2,1,1,320.395876,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,1,0.75,0.33333334,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0.75,0.75
"701","Rural","Moneragala",12,8,3,1,1,320.395876,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,0.75
"702","Rural","Moneragala",12,8,4,1,1,320.395876,1,0,"Permanent","Permanent","Permanent",0.40000001,4,0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0.5,0.75
"703","Rural","Moneragala",12,8,5,1,1,320.395876,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.5,0.33333334,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0.75
"704","Rural","Moneragala",12,8,6,1,1,320.395876,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0.66666669,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0.75,0.75
"705","Rural","Moneragala",12,8,7,1,1,320.395876,2,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0.5,0.75
"706","Rural","Moneragala",12,8,8,1,1,320.395876,2,0,"Permanent","Permanent","Permanent",0.40000001,1,1,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,0.75
"707","Rural","Moneragala",12,8,9,1,1,320.395876,1,0,"Permanent","Permanent","Permanent",0.40000001,3,0.33333334,0,0,0,1,0,0.5,0.33333334,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0.25,0.75
"708","Rural","Moneragala",12,8,10,1,1,320.395876,2,0,"Semi permanent","Semi permanent","Permanent",1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.75,0.75
"709","Rural","Moneragala",12,9,1,1,1,309.2878933,1,0,"Permanent","Semi permanent","Permanent",0.80000001,4,0,0,0,0,1,0,0.5,0.66666669,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0.75
"710","Rural","Moneragala",12,9,2,1,1,309.2878933,1,0,"Permanent","Permanent","Permanent",0.2,4,0,0,0,0,1,0,0.5,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0.25,0.75
"711","Rural","Moneragala",12,9,3,1,1,309.2878933,2,0,"Semi permanent","Permanent","Permanent",0.80000001,3,0.33333334,0,0,0,1,0,0.5,0.66666669,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0.25,0.75
"712","Rural","Moneragala",12,9,4,1,1,309.2878933,1,0,"Permanent","Permanent","Permanent",0.60000002,3,0.33333334,0.25,0,0,1,0,0.5,0.33333334,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0.5,1
"713","Rural","Moneragala",12,9,5,1,1,309.2878933,1,0,"Permanent","Permanent","Permanent",0.60000002,4,0,0,0,0,1,0,0.5,0.33333334,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0.75,0.75
